IsLuxury,SquareFootage,NumBathrooms,CrimeRate,SchoolRating,RenovationQuality,LocalAmenities,DistanceToCityCenter,Garage_Yes
0,1495.88,1.0,25.55,5.19,3.56,8.13,14.76,True
1,699.29,2.686783066,41.17,7.97,2.7,3.97,28.96,False
0,837.35,1.0,39.42,5.2,1.59,10.0,14.07,False
1,550.0,1.0,10.94,5.75,3.68,6.48,17.69,True
1,870.74,1.0,13.34,6.79,4.01,10.0,8.46,True
1,1575.85,1.230712164,26.97,4.16,6.9,5.37,22.73,True
1,1796.97,2.664298221,6.03,7.58,5.16,1.57,17.59,False
1,1946.87,3.965719314,3.88,10.0,6.15,7.8,3.72,False
1,631.66,2.132253527,39.19,6.93,10.0,4.31,22.84,True
0,1573.38,1.672715681,52.98,3.92,5.33,7.17,34.38,False
1,1176.45,1.830558165,30.14,6.2,3.6,6.68,27.46,True
0,550.0,3.406887495,8.96,10.0,7.67,9.81,21.61,True
1,806.9,4.388438958,47.38,7.43,6.69,3.96,17.57,False
0,756.26,2.606518177,37.59,7.4,5.6,5.61,7.57,True
0,837.98,1.0,35.55,8.22,5.79,5.13,8.11,False
0,550.0,2.184371029,34.41,5.19,2.88,0.2,14.07,False
1,1487.34,2.846183638,11.06,3.86,3.06,5.76,26.79,True
1,550.0,3.495231608,60.97,6.52,6.5,7.42,20.98,False
1,1726.85,2.419151566,14.61,5.2,4.6,10.0,4.86,False
1,1251.08,2.518600373,74.56,3.66,5.72,3.32,18.03,True
0,1065.81,2.483929605,38.53,6.61,3.62,8.99,16.98,False
0,982.34,1.441501156,17.67,7.33,4.01,6.3,9.03,False
0,2069.92,1.805969665,23.31,10.0,7.06,7.09,15.11,False
1,1499.48,4.589564842,49.71,9.08,6.87,6.57,37.11,False
0,1280.56,1.0,47.69,4.14,3.26,6.6,9.84,False
1,905.48,2.464367698,26.15,8.11,5.94,6.45,20.94,False
1,1003.86,1.251391429,29.61,6.85,3.16,10.0,10.88,False
0,747.84,2.384521121,39.76,3.11,2.29,5.64,47.56,True
0,645.52,1.522775532,29.06,6.4,3.14,4.92,11.87,False
0,550.0,1.397209802,26.28,2.88,1.2,6.7,26.14,True
0,820.59,1.0,53.91,7.34,4.87,10.0,19.81,False
1,1484.56,1.985704141,8.45,6.69,3.78,6.65,12.25,True
0,1323.79,2.049663797,40.8,5.95,7.95,6.74,11.97,False
0,550.0,3.129442588,43.36,7.71,5.27,5.22,20.2,True
1,1428.56,1.257661583,18.62,8.49,6.42,2.13,17.28,False
0,1814.94,1.0,13.44,7.17,3.99,0.57,23.18,True
0,550.0,1.0,44.71,3.43,2.15,7.67,24.02,False
1,1293.66,3.467817155,0.03,8.15,6.92,3.47,7.88,False
1,550.0,4.14690625,52.21,9.26,8.75,6.16,11.55,True
0,1352.52,2.186410496,48.95,7.32,7.94,3.39,20.02,False
0,726.61,2.144672014,49.31,7.08,7.3,5.53,14.61,False
1,965.56,3.063549719,61.25,8.14,5.48,8.49,3.76,True
1,1540.08,5.405558061,33.64,10.0,10.0,2.21,15.6,False
0,722.64,1.825139503,43.58,9.14,4.67,10.0,14.8,False
1,1264.65,2.306745621,34.81,3.36,6.26,6.43,5.54,True
1,1871.3,3.392256002,45.89,6.7,5.33,9.94,0.82,False
0,908.64,2.45694088,46.34,9.12,7.74,6.47,43.38,False
0,1243.54,1.295624367,53.02,8.04,3.32,9.98,11.35,True
0,550.0,1.0,62.72,0.64,4.5,10.0,10.08,False
1,697.99,2.250064971,2.88,8.27,4.96,8.22,2.37,True
1,950.65,2.662698985,42.78,7.53,5.33,7.25,11.12,False
0,869.73,1.0,31.82,6.3,3.62,5.99,3.23,False
1,1501.57,2.093530898,14.76,8.37,8.56,5.61,11.83,False
1,1830.41,2.176315975,58.67,6.49,5.98,2.58,30.05,False
1,696.81,1.427269031,54.19,5.77,4.83,0.33,1.89,False
1,809.51,1.0,35.65,7.01,7.45,9.25,7.56,False
0,550.0,1.62124492,27.01,6.06,4.15,5.81,27.93,False
1,1913.1,1.507839736,42.71,8.88,8.91,0.34,11.06,False
1,555.11,3.880795927,25.52,4.71,2.99,5.18,14.47,False
0,658.34,1.0,36.31,3.22,0.75,3.63,25.97,True
1,1679.19,1.0,13.46,6.38,7.85,7.81,32.09,False
0,550.0,1.452379447,10.16,4.52,3.49,3.54,40.12,True
0,648.52,2.454631683,64.15,4.72,4.48,6.89,30.69,False
1,1293.6,1.71433012,23.57,4.5,4.16,7.13,1.87,True
0,659.08,4.080021704,16.99,10.0,8.62,6.79,27.11,True
1,1052.51,2.299662667,36.22,6.87,5.0,5.65,30.58,True
0,827.25,1.034618239,2.52,7.04,5.54,3.41,15.91,False
1,1704.13,1.420167615,35.75,7.58,3.79,5.61,4.69,False
0,550.0,2.612040899,20.75,7.82,6.81,8.01,26.83,True
1,1835.88,1.882986628,46.18,7.53,5.28,5.96,15.05,False
1,1790.88,2.79443719,20.81,8.63,4.01,1.82,30.63,False
0,550.0,3.44403685,31.85,7.99,3.71,9.22,5.9,False
0,1182.12,1.0,45.22,5.63,2.51,1.38,15.29,False
0,550.0,1.456745945,10.91,4.43,1.37,4.05,38.07,False
1,1350.74,3.122505106,11.22,7.18,5.35,10.0,38.48,False
0,550.0,2.400394039,45.22,7.38,2.43,2.21,35.89,False
0,1206.48,1.0,15.44,4.41,3.8,5.77,26.6,False
0,863.89,1.113426002,19.11,7.82,6.57,7.6,7.93,False
1,1312.22,1.0,23.51,5.98,4.07,7.59,1.14,True
1,1382.24,2.49962315,25.82,7.29,7.89,10.0,23.02,False
1,1564.88,4.309266126,37.87,8.1,2.09,4.26,10.11,False
0,550.0,2.998706867,2.44,7.29,6.64,6.92,8.28,False
1,1740.34,2.080995385,19.57,6.06,8.31,6.78,9.19,True
0,584.48,1.0,41.86,6.59,3.86,4.28,35.69,True
0,1324.76,2.031773639,0.53,10.0,5.61,3.37,28.77,True
0,550.0,1.0,30.23,4.48,1.57,8.97,9.5,False
0,1070.43,1.0,31.68,5.87,5.2,6.24,27.96,False
1,1575.64,3.693667295,39.77,6.93,6.81,6.49,5.91,False
1,1207.93,1.0,3.65,7.59,4.44,5.38,16.04,True
1,1340.86,2.16558917,64.77,6.55,1.78,4.78,9.78,True
0,1639.69,1.07759418,37.29,7.03,5.24,5.25,43.37,False
0,860.64,2.54264794,7.69,6.05,4.21,7.23,38.03,False
0,901.94,1.412150908,10.8,9.36,4.61,8.55,26.46,False
1,550.0,3.565696874,38.03,6.43,6.58,3.45,25.15,False
0,635.65,2.839337579,47.46,7.41,3.21,3.99,1.87,True
0,550.0,1.755983773,40.63,3.36,1.12,1.38,35.47,False
1,1634.15,3.156584263,22.1,7.3,6.64,6.09,29.34,False
1,1190.82,2.357146713,35.55,9.99,7.55,3.66,4.92,False
1,708.42,3.085603707,47.05,7.12,4.08,0.52,18.67,False
0,605.11,1.0,39.48,3.63,2.24,7.5,4.26,False
0,1279.97,1.151522848,39.89,7.61,5.5,5.27,6.85,True
1,1125.46,3.102663032,2.09,5.08,8.07,10.0,15.42,True
0,1619.76,3.114892968,31.76,9.56,6.17,4.8,28.72,True
1,696.83,1.0,32.0,6.88,6.35,5.27,40.73,False
0,611.78,3.14205824,9.41,5.23,3.39,6.31,13.24,True
1,1116.57,2.630734238,60.8,6.45,4.08,10.0,24.39,False
0,669.92,2.695185411,73.91,6.47,4.44,2.28,18.77,False
1,682.53,3.089369351,37.13,8.0,6.61,4.53,13.8,True
1,1214.53,3.208856043,37.46,8.47,8.38,6.52,16.63,False
1,2014.53,1.0,31.28,6.24,4.53,4.28,19.95,True
1,571.47,2.761838638,30.14,7.64,3.06,2.34,23.56,True
0,1215.45,2.237449313,13.16,7.95,3.55,8.98,5.02,False
1,1035.96,1.583156367,25.97,8.61,4.82,8.67,25.14,False
0,550.0,1.295570261,75.51,5.51,1.89,9.07,11.81,False
0,550.0,1.934346444,48.57,8.55,3.16,4.55,9.48,False
0,776.78,1.037427374,41.51,6.28,3.58,3.85,26.25,False
1,1138.98,1.584561773,43.64,7.61,5.12,2.53,14.61,False
0,1029.31,4.025161515,44.29,5.76,5.66,1.89,22.07,True
1,1343.09,1.690492516,22.15,7.46,4.41,7.6,3.29,False
1,550.0,3.889545179,36.91,7.23,4.67,5.47,4.43,True
0,550.0,2.547892487,0.4,5.08,4.68,6.01,0.68,False
1,1899.29,3.01689105,12.78,10.0,6.84,6.21,3.25,False
0,835.07,1.249329022,34.01,4.69,4.35,5.24,9.25,True
0,550.0,1.77171418,35.82,7.36,3.18,3.74,35.06,True
1,1144.41,1.0,38.74,7.55,4.12,3.7,0.82,False
1,1694.81,2.068819406,27.34,6.62,4.84,5.83,5.32,False
1,1543.25,4.723402967,32.21,10.0,8.5,6.22,3.27,True
0,687.1,2.856133922,20.61,6.42,3.03,6.29,10.41,False
1,1823.82,1.596562572,32.58,7.63,8.61,10.0,22.86,False
1,550.0,1.945633121,24.63,5.47,4.58,2.93,16.22,True
1,1155.16,2.083702523,47.38,4.35,4.26,2.77,12.82,True
0,1575.36,1.391797704,49.87,6.16,6.16,4.51,42.74,False
1,1199.97,1.0,49.02,8.49,4.77,9.67,0.76,False
0,669.41,1.993740111,25.21,4.65,4.82,8.5,2.08,True
0,1501.09,2.684549923,63.79,7.79,3.23,1.62,9.92,False
1,1016.22,2.57540232,57.61,6.3,5.11,3.68,26.96,False
1,1101.4,4.054415105,21.31,9.28,7.39,7.68,16.85,False
1,1465.35,2.784964122,48.88,7.14,4.23,10.0,19.22,False
0,579.94,1.494851104,34.63,6.53,2.34,10.0,19.74,True
0,1296.57,1.034617663,14.42,9.42,4.25,0.33,42.02,False
1,1216.41,3.649014198,13.58,8.09,8.01,10.0,31.52,True
0,1211.19,1.0,50.28,8.29,3.67,9.48,19.9,False
0,906.8,2.024026542,58.86,3.83,1.91,2.11,23.32,True
0,593.33,3.649598047,26.44,6.18,1.97,8.36,6.15,True
0,550.0,3.276078857,34.25,8.09,8.69,6.24,5.62,False
1,897.24,2.734415181,45.12,6.03,5.74,3.02,0.44,False
1,1940.29,3.219858113,61.26,7.0,3.66,6.69,19.52,False
1,1229.6,3.026930576,48.59,6.79,7.42,9.26,10.22,False
1,1489.93,3.176080445,24.76,9.13,8.4,6.56,4.43,True
0,550.0,3.902923795,39.67,2.13,3.44,5.1,21.35,False
1,1191.94,1.283550794,43.74,6.72,4.85,10.0,25.66,True
1,727.21,2.159527648,55.57,5.66,5.95,0.5,23.48,False
1,1632.39,1.181218641,56.08,4.87,5.31,6.91,6.6,True
1,1647.67,1.0,12.86,7.94,4.57,5.5,39.03,True
0,550.0,3.043358717,45.42,8.84,3.12,3.17,17.34,True
1,1275.71,1.0,2.92,4.64,4.48,8.55,4.3,False
0,1084.91,3.673612802,46.78,6.69,7.41,6.95,39.4,False
1,925.34,3.234175799,52.86,5.93,6.6,5.8,24.26,True
0,794.9,2.097002878,36.09,7.61,7.67,7.15,22.13,True
0,782.82,1.0,18.11,7.25,5.7,0.79,18.7,False
0,1053.75,1.682396976,30.95,8.41,5.08,8.61,22.85,False
1,1011.04,3.717889431,21.48,9.74,9.64,7.55,9.58,False
1,1629.07,2.472161786,22.94,10.0,5.53,10.0,32.5,False
1,1403.85,2.131656444,22.13,10.0,8.27,6.0,6.24,True
0,550.0,2.251272627,77.31,6.36,5.21,2.8,33.38,False
0,550.0,1.0,16.48,5.77,2.61,2.04,39.34,False
1,1544.14,1.0,46.05,7.07,7.42,10.0,4.81,False
0,550.0,1.0,11.2,6.85,2.57,4.23,10.06,False
0,929.41,2.230596227,6.89,8.63,4.61,0.94,7.93,False
1,1761.42,2.23776375,34.64,7.71,8.05,5.87,26.83,False
0,1099.53,1.0,6.51,8.43,3.46,6.0,0.22,False
1,1272.43,2.760052986,41.68,8.03,5.03,1.32,9.64,True
0,889.66,3.073208589,17.91,6.41,2.5,8.72,29.56,True
1,1222.16,1.0,57.28,5.77,7.51,7.29,5.6,False
0,831.59,1.0,13.45,7.23,8.17,5.98,5.51,False
1,1120.96,2.446972253,42.54,5.27,2.21,7.58,30.84,False
1,1666.59,4.317384667,23.97,9.47,7.52,2.05,8.91,True
0,550.0,4.790215918,20.95,8.53,1.86,7.9,26.01,False
1,805.83,3.071496842,32.2,9.12,7.46,6.66,19.11,False
0,1102.88,1.380191579,35.8,10.0,8.05,7.54,49.5,True
1,611.16,1.336626932,65.47,0.85,1.89,8.54,31.63,False
0,798.62,1.424847946,21.84,7.16,4.97,7.57,15.81,False
1,1695.41,4.439889241,15.13,7.87,8.53,6.62,5.76,False
1,1410.81,2.004889378,7.18,8.48,6.08,9.66,0.19,True
1,933.03,2.434491751,20.38,7.89,1.41,2.76,9.0,False
0,859.02,1.479502689,41.98,6.56,4.2,10.0,17.82,True
1,852.64,1.938745922,24.87,9.93,4.7,8.69,4.32,False
1,930.27,2.927970929,24.97,7.81,6.83,4.28,19.37,False
1,2874.7,2.353540112,17.59,6.59,4.99,10.0,7.46,False
1,711.62,1.8970336,15.09,10.0,4.27,6.01,2.49,True
0,934.7,2.47374336,29.8,6.09,4.21,0.65,15.81,False
1,870.25,1.958609398,15.34,7.89,5.57,5.79,47.15,False
1,550.0,1.558502501,23.11,5.59,5.27,7.68,31.25,False
1,550.0,3.840547346,27.87,6.29,3.45,7.33,28.69,False
1,1198.32,4.021616606,19.87,7.0,8.06,5.36,23.14,False
0,550.0,1.0,10.11,6.91,4.05,3.55,33.09,True
1,550.0,1.748900641,35.69,4.19,4.12,4.94,9.29,False
1,1554.53,1.967872314,36.25,7.37,6.97,3.03,15.05,False
0,838.47,1.0,55.18,5.0,2.1,8.66,17.35,True
0,1554.26,2.39869025,58.82,4.79,4.36,6.09,14.25,False
0,651.19,1.986351784,46.53,6.42,3.11,3.71,13.24,True
0,550.0,3.892309746,32.36,3.52,5.12,5.66,17.34,False
0,993.92,1.992555891,21.52,5.29,2.58,4.52,21.83,False
1,1753.26,2.122880952,16.11,7.05,5.58,9.49,12.36,True
0,550.0,1.120522966,15.82,7.23,0.67,4.04,8.98,True
0,1550.51,1.778125344,12.28,5.9,5.05,4.99,0.38,False
1,1346.71,3.181946605,11.32,9.74,6.17,2.69,16.84,False
0,550.0,1.700438239,33.88,7.93,4.2,0.62,11.37,True
0,721.86,1.0,19.29,8.58,7.8,0.9,15.18,False
1,603.82,1.684764766,40.73,6.09,6.76,7.98,1.74,True
0,1791.91,2.449677838,44.82,8.56,7.18,6.99,18.3,False
0,550.0,1.0,6.33,6.1,6.89,9.28,3.19,False
0,644.91,1.315040488,4.74,5.38,0.25,5.74,26.5,False
1,893.55,1.723102394,21.86,7.14,0.46,10.0,19.29,True
0,774.59,1.0,45.25,7.43,3.95,4.65,16.31,True
1,810.43,1.664133012,36.27,7.95,6.96,4.99,9.68,False
1,1844.28,3.040523553,16.41,7.23,8.75,6.92,9.12,False
1,1106.25,1.793155965,40.24,5.44,5.98,6.82,30.41,True
1,1657.28,1.497898373,47.8,5.72,6.0,6.45,7.9,False
0,931.73,1.741008785,0.72,7.77,3.17,6.26,6.95,False
1,1204.2,1.916328858,38.88,7.13,4.57,5.14,12.5,False
1,1413.16,2.40538945,9.33,6.87,5.73,6.62,2.65,False
0,595.93,1.463754412,53.86,3.47,2.36,1.17,12.68,False
1,1757.89,2.206390399,17.84,6.11,5.11,5.2,15.94,True
1,1415.04,2.491056501,59.21,5.78,7.74,5.37,19.87,True
1,550.0,1.389053349,18.98,5.89,1.5,6.04,39.29,False
1,1476.04,2.202885057,21.04,8.73,6.79,4.78,6.27,False
1,1655.22,1.327135097,48.38,10.0,7.5,5.84,7.99,True
0,1230.02,1.558776937,8.16,7.34,5.64,3.38,35.5,False
0,1161.41,1.0,71.65,5.29,4.71,5.76,13.0,True
1,2344.1,1.847602324,73.21,10.0,9.83,10.0,4.75,False
1,553.7,3.750033975,1.15,7.52,5.07,4.31,17.55,False
0,1041.99,2.683124901,30.18,4.67,4.52,9.3,16.72,True
1,860.91,3.442318884,12.15,8.3,4.78,7.12,12.06,False
1,1089.99,2.514054371,33.99,5.74,9.57,4.56,24.4,True
0,550.0,3.797057019,29.4,8.36,4.08,1.48,9.04,False
0,550.0,1.141155107,24.44,4.36,1.76,6.14,28.08,True
1,550.0,3.980480697,17.65,10.0,6.69,6.84,14.59,True
1,1325.14,1.380066668,51.31,7.01,6.73,8.56,2.39,True
0,550.0,1.152021018,44.59,6.1,3.01,6.74,23.47,False
0,710.29,1.0,43.08,7.92,3.97,7.39,8.06,True
1,949.45,4.595189192,10.59,8.56,5.11,4.44,13.61,True
1,660.98,2.849034116,41.39,6.93,6.45,3.64,10.79,False
1,1688.17,1.174348657,34.22,6.19,4.95,10.0,20.73,False
1,1402.62,1.836365411,56.54,5.27,6.1,5.76,29.88,False
1,1016.53,2.37110005,39.09,4.95,9.62,10.0,17.14,True
0,958.81,1.402526547,32.08,6.28,3.58,10.0,12.61,False
1,1804.67,2.444678393,37.4,6.2,4.2,2.88,9.73,False
1,933.99,1.373714011,14.32,6.67,4.2,3.29,15.38,True
0,1510.98,3.648088561,24.34,8.93,6.08,7.38,25.71,False
1,550.0,2.283658787,18.8,9.58,6.2,8.11,0.4,False
1,853.83,3.013377273,28.92,6.95,5.06,4.77,11.99,True
1,2072.28,3.312519796,31.63,8.36,7.22,9.97,17.3,True
0,1693.45,1.509959819,46.83,5.54,5.37,4.02,1.49,False
0,843.49,1.0,30.17,5.42,3.97,5.35,10.44,True
1,1414.68,2.115170955,8.62,8.62,6.95,1.24,12.54,False
1,707.14,2.5238271,0.62,8.07,4.71,6.01,1.78,False
1,794.37,3.36973666,15.58,5.79,4.8,2.83,26.83,False
0,550.0,1.078297662,35.81,6.0,4.71,6.68,10.86,False
0,690.56,1.0,57.03,5.88,4.89,3.91,33.15,False
0,687.13,1.400446619,5.77,5.47,3.46,7.72,7.31,True
0,623.77,2.20979152,36.93,6.66,4.13,6.43,33.07,False
1,1856.98,2.846272555,33.9,9.44,7.42,10.0,26.06,True
1,1029.78,2.484251175,5.79,7.96,6.94,10.0,8.89,False
0,1648.37,2.568195525,34.6,7.86,4.69,2.28,2.79,True
0,1593.51,1.884415746,25.46,4.99,3.64,4.7,3.94,False
1,781.76,1.0,23.35,9.09,6.67,10.0,25.06,False
1,1059.29,2.977402362,17.83,4.16,4.35,5.77,6.14,True
1,1198.87,2.470622097,18.69,6.92,6.37,2.45,17.13,False
0,1119.46,3.043622103,26.99,7.05,6.65,8.08,23.52,False
1,889.74,1.803241274,23.49,7.89,5.28,5.35,5.04,False
0,661.76,1.140909655,24.52,4.07,1.65,4.82,7.78,True
1,1463.97,2.30980811,18.82,8.0,3.42,2.43,13.95,False
1,1426.26,2.27934675,2.24,8.55,3.64,3.97,4.32,False
0,550.0,2.389430015,21.85,6.03,6.84,5.33,33.35,True
1,2550.32,3.004656078,36.85,9.12,5.58,8.38,16.92,True
0,703.01,1.184302318,25.89,5.5,3.75,0.89,19.2,False
0,925.54,1.513142212,36.94,4.98,3.99,6.17,27.03,False
1,897.36,1.574193979,32.59,7.02,6.56,3.96,9.15,True
0,1129.54,1.0,3.09,7.55,4.07,3.9,0.72,False
0,550.0,1.9158749,52.24,7.14,3.63,4.46,31.38,True
0,961.63,1.0,23.42,4.35,4.01,6.83,12.8,False
0,901.73,1.398480829,33.46,6.41,4.95,7.48,2.77,False
0,550.0,4.003340345,47.57,4.46,2.46,5.68,8.51,False
0,550.0,1.484717198,18.49,8.48,2.64,9.06,9.04,False
0,772.67,1.54147784,41.31,6.88,5.14,1.8,4.63,True
1,1225.4,2.870863378,13.38,5.69,6.59,9.36,1.76,False
0,1218.0,2.219565194,53.18,5.63,5.77,9.24,38.25,True
0,550.0,2.512069753,28.98,7.03,3.8,8.28,19.36,False
1,2191.53,1.577198266,41.0,3.58,6.72,2.48,4.0,False
1,1047.86,2.078739774,29.59,10.0,7.93,0.48,4.61,True
1,1032.22,1.0,3.49,8.48,3.78,3.98,25.44,False
1,1655.1,1.0,8.28,6.29,5.92,10.0,12.15,True
1,920.56,1.675700149,46.83,7.13,5.17,8.18,20.4,False
0,1587.62,2.519544256,27.16,9.17,5.31,3.62,18.2,False
0,907.51,1.0,24.46,6.86,5.34,5.42,11.87,True
1,1782.66,1.387894684,40.28,3.65,1.57,7.19,32.99,False
1,1012.32,1.0,50.62,8.98,4.96,4.86,3.9,True
0,1063.24,1.21940935,58.61,6.52,4.72,3.04,3.24,False
0,1193.27,1.204244252,29.36,6.79,1.51,7.48,15.62,True
0,733.87,2.063996483,61.01,1.77,5.97,1.08,15.59,False
0,550.0,1.412519381,38.99,4.45,2.88,1.05,14.66,True
1,1372.34,1.327377717,6.97,8.4,6.06,4.42,20.47,False
0,550.0,2.030105216,39.66,4.81,0.65,6.47,40.11,False
1,1367.75,2.606302341,28.33,10.0,7.45,5.39,5.04,False
0,550.0,2.367256464,9.24,7.53,7.5,2.67,15.25,True
1,1429.13,1.0,54.18,8.07,6.78,3.83,2.22,True
0,1136.09,1.495902261,20.2,7.99,5.86,8.37,4.04,True
1,1343.68,2.638454574,41.84,5.47,4.09,2.14,36.2,False
0,758.94,3.799243774,4.43,6.57,4.25,5.07,11.41,True
1,1327.52,1.115901567,66.57,7.51,5.24,3.99,53.76,True
1,1434.14,1.0,38.27,5.47,4.96,6.16,23.57,False
1,1175.55,2.75956596,32.26,8.38,7.37,8.29,8.34,False
1,1689.08,1.786424748,32.95,5.07,5.43,9.3,22.36,False
1,550.0,1.0,29.26,1.51,0.34,4.23,35.69,True
1,1072.14,3.561651219,54.33,9.77,6.32,5.64,11.51,False
0,952.41,1.0,32.81,6.37,6.92,3.89,6.42,False
1,718.07,2.037340471,43.1,10.0,6.29,8.46,4.7,False
0,1069.43,2.526355733,7.39,7.9,2.91,6.86,2.94,False
1,1020.7,1.717861032,26.23,7.62,6.99,10.0,12.15,True
0,868.88,2.812234546,54.28,7.03,5.72,6.25,13.05,True
1,550.0,1.0,32.45,3.59,0.6,3.6,43.93,True
0,681.75,1.445189813,41.98,4.92,4.91,6.94,22.86,False
0,697.91,1.620827291,1.36,5.06,3.6,3.11,25.53,True
0,1269.76,4.197600663,57.27,6.62,4.73,4.26,4.98,False
0,1534.67,1.730158142,28.15,8.71,6.49,5.58,11.68,False
0,612.75,1.0,21.8,4.95,1.86,4.62,10.54,False
0,1112.78,1.111367845,16.22,6.27,5.13,6.55,20.37,True
1,1591.28,1.0,4.39,8.23,7.04,10.0,5.44,True
1,1564.82,4.047821104,40.21,8.81,7.96,5.94,15.11,False
0,1550.84,1.0,41.67,4.89,6.17,2.95,15.21,True
1,690.99,1.46104633,63.18,6.61,0.75,2.22,25.81,False
1,1214.59,2.353684779,27.82,6.5,6.52,8.07,27.23,False
0,1648.24,1.537472539,6.9,8.19,9.51,6.68,3.8,True
1,1005.66,1.524330687,24.34,6.2,4.4,8.93,19.42,True
1,1531.71,1.463089435,40.63,9.45,5.92,7.73,9.98,False
1,1670.89,3.533836205,47.21,6.99,6.37,10.0,22.69,True
1,550.0,3.055268652,12.1,8.81,3.58,6.52,2.02,False
1,1382.66,2.746544639,44.48,6.78,6.7,6.62,11.21,False
0,550.0,1.11846894,44.22,5.51,1.36,4.46,19.99,False
0,862.03,1.0,1.26,8.46,6.64,9.76,3.75,False
1,922.04,1.30952769,20.59,9.72,5.83,5.29,1.09,False
0,1161.71,4.002728863,0.81,10.0,8.0,6.79,19.17,True
1,1050.8,2.74144018,22.15,7.66,5.77,9.39,42.99,False
0,550.0,1.0,72.88,4.81,2.18,10.0,10.26,False
1,599.5,1.943180052,19.0,6.79,3.7,7.35,9.61,False
0,934.57,3.44628553,79.29,7.52,4.1,1.63,2.14,True
0,580.3,2.77300115,4.45,7.69,5.63,4.52,6.16,True
0,550.0,1.0,43.98,3.76,2.87,7.35,39.97,False
0,574.97,1.494985804,14.94,2.85,1.53,10.0,19.46,False
0,1290.82,2.414055783,38.12,7.09,4.97,1.57,13.88,False
1,2727.04,3.511151829,25.21,9.69,4.89,2.34,3.79,False
0,1280.29,2.027368263,13.82,9.73,6.81,0.15,1.39,True
1,1142.79,1.647856387,31.04,8.27,6.62,1.96,50.74,True
1,733.36,1.907736751,7.4,6.92,5.49,3.12,14.62,False
1,844.67,1.0,45.6,9.09,7.93,2.94,1.86,False
0,1168.01,1.660596191,80.41,7.69,4.6,6.1,28.58,False
0,1039.42,1.384040652,45.63,5.29,4.84,4.38,17.57,True
0,677.25,2.335926937,25.86,5.04,1.08,3.0,32.28,False
1,949.96,2.059087559,52.36,9.39,1.83,5.3,16.24,True
1,1778.38,2.606368133,61.01,8.09,5.26,5.76,27.59,False
1,1451.37,2.112801682,23.38,10.0,5.46,1.86,4.59,False
0,1437.55,1.0,35.51,6.69,5.21,4.31,14.21,False
1,1537.28,2.550679082,44.21,3.99,3.45,10.0,12.53,True
1,660.69,1.997577782,42.55,10.0,7.05,5.76,12.11,False
0,1510.32,2.480108729,44.06,6.23,2.58,2.49,25.66,False
1,769.33,2.403045245,58.99,5.88,4.68,3.03,29.32,False
1,757.44,1.0,35.36,6.59,5.91,7.38,22.21,False
0,550.0,3.159740731,1.24,4.55,1.77,8.24,22.87,False
0,1821.0,1.82700933,16.65,7.06,5.32,5.82,27.59,True
1,731.32,1.0,4.2,5.74,2.49,5.6,9.96,False
1,1074.21,3.351399263,20.03,7.89,3.6,10.0,17.57,True
1,999.38,1.837413502,0.89,4.54,3.66,8.29,10.27,False
0,585.17,1.971642448,15.32,6.78,5.77,7.55,33.02,False
0,728.73,1.0,8.5,6.3,1.95,9.53,3.16,True
0,550.0,1.0,54.85,2.45,5.9,0.86,8.68,True
1,1146.96,2.1192632,34.1,7.77,6.91,6.38,16.38,True
1,1131.08,2.771187305,27.75,9.16,3.74,4.31,6.26,False
1,1547.04,2.607252895,34.86,5.21,5.0,10.0,6.69,True
1,888.61,1.504518741,8.0,7.18,7.41,7.05,23.33,False
1,1557.12,3.461911975,43.55,5.71,3.61,8.56,10.06,False
0,1032.15,1.746372783,5.58,5.77,3.9,4.56,41.37,False
0,993.91,1.0,7.91,2.72,1.86,10.0,29.1,True
0,550.0,1.0,56.12,5.66,3.85,2.69,35.4,False
1,2097.51,4.41833102,18.33,9.18,7.55,10.0,24.52,False
0,591.93,2.787653853,14.57,6.62,3.29,4.87,17.09,True
0,550.0,2.292861002,24.59,5.58,3.78,4.25,35.16,False
0,550.0,1.603098238,39.48,6.52,5.31,7.75,30.05,False
1,925.18,3.047841294,27.4,7.97,4.19,6.39,7.9,False
1,923.6,3.450385606,44.11,8.15,5.86,3.54,22.55,False
0,1913.94,1.0,2.21,4.26,4.01,6.43,6.35,False
0,629.97,1.0,59.2,5.54,2.48,2.37,13.36,False
0,1613.59,1.0,8.74,6.33,7.32,8.51,28.63,False
1,729.32,1.758704994,50.3,9.13,3.67,7.14,1.46,False
0,550.0,1.040524114,39.55,9.97,5.62,6.15,24.14,True
1,1446.72,2.332240235,27.24,6.71,4.49,8.0,7.56,False
1,790.32,1.497639415,14.13,9.1,5.1,5.34,20.21,True
0,550.0,1.0,30.85,5.58,0.68,3.72,21.98,True
1,1084.97,3.78236873,58.38,5.88,5.55,7.27,26.1,False
1,2115.54,2.70300501,35.47,6.95,6.44,8.8,30.55,False
0,550.0,1.17282035,34.8,5.57,4.15,8.72,8.92,False
1,1379.3,3.493259408,3.39,8.2,5.75,5.04,4.97,True
0,935.51,1.895103414,43.09,6.35,5.55,6.2,45.69,True
1,1154.18,1.852759107,24.28,9.33,5.75,4.46,8.15,False
1,827.88,1.0,26.68,2.5,2.74,3.09,28.56,True
1,1487.08,3.851661651,20.1,8.54,2.97,10.0,22.16,False
0,958.52,2.017326609,36.15,4.32,3.02,6.65,16.98,False
0,1014.76,1.335578837,32.66,8.91,4.14,5.53,21.16,False
