EmployeeNumber,Age,Tenure,Turnover,HourlyRate ,HoursWeekly,CompensationType,AnnualSalary,DrivingCommuterDistance,JobRoleArea,Gender,MaritalStatus,NumCompaniesPreviouslyWorked,AnnualProfessionalDevHrs,PaycheckMethod,TextMessageOptIn
2508,58,14,Yes,$74.31 ,40,Salary,154564.8,56,Manufacturing,Male,Divorced,8.0,11.0,Mail Check,Yes
2509,38,7,No,$56.87 ,40,Salary,128289.6,5,Research,Female,Married,3.0,11.0,Mail Check,Yes
2512,59,15,No,$84.65 ,40,Salary,176072.0,25,Marketing,Female,Divorced,8.0,24.0,Mail Check,Yes
2514,43,7,Yes,$33.15 ,40,Salary,68952.0,10,Healthcare,Female,Married,8.0,25.0,Direct Deposit,Yes
2515,51,13,No,$31.90 ,40,Salary,66352.0,10,Marketing,Female,Single,1.0,8.0,Mail Check,Yes
2517,52,5,No,$41.40 ,40,Salary,86112.0,71,Research,Male,Married,7.0,6.0,Mail Check,Yes
2518,49,10,Yes,$41.23 ,40,Salary,85758.4,89,Human Resources,Male,Single,7.0,12.0,Direct Deposit,Yes
2519,39,4,No,$58.11 ,40,Salary,120868.8,83,Research,Female,Divorced,3.0,23.0,Mail Check,Yes
2523,53,7,Yes,$92.04 ,40,Salary,331443.2,65,Research,Female,Married,8.0,24.0,Direct Deposit,Yes
2527,58,11,No,$32.73 ,40,Salary,68078.4,15,Sales,Female,Married,8.0,19.0,Mail Check,Yes
2528,53,17,No,$41.35 ,40,Salary,86008.0,3,Human Resources,Male,Divorced,9.0,11.0,Direct Deposit,Yes
2529,50,9,Yes,$84.38 ,40,Salary,175510.4,15,Manufacturing,Female,Divorced,3.0,19.0,Mail Check,Yes
2531,48,8,No,$43.56 ,40,Salary,90604.8,54,Information Technology,Female,Divorced,4.0,21.0,Mail Check,Yes
2532,37,8,Yes,$29.28 ,40,Salary,60902.4,58,Human Resources,Female,Married,1.0,19.0,Mail Check,Yes
2538,36,7,Yes,$28.52 ,40,Salary,59321.6,46,Sales,Female,Married,6.0,16.0,Direct Deposit,Yes
2539,31,9,Yes,$24.98 ,40,Salary,53358.4,58,Sales,Female,Divorced,2.0,16.0,Mail Check,Yes
2540,28,6,No,$22.73 ,40,Salary,47278.4,87,Laboratory,Female,Single,1.0,22.0,Direct Deposit,Yes
2541,33,9,No,$23.76 ,40,Salary,49420.8,10,Human Resources,Female,Divorced,3.0,10.0,Direct Deposit,Yes
2544,32,1,Yes,$25.56 ,40,Salary,53164.8,67,Human Resources,Female,Single,3.0,19.0,Mail Check,Yes
2547,61,18,No,$78.34 ,40,Salary,162947.2,75,Human Resources,Male,Divorced,5.0,12.0,Mail Check,Yes
2548,40,5,No,$28.25 ,40,Salary,58760.0,58,Manufacturing,Female,Single,9.0,15.0,Mail Check,Yes
2550,56,20,No,$38.15 ,40,Salary,79352.0,35,Research,Male,Single,2.0,17.0,Mail Check,Yes
2551,49,20,No,$92.65 ,40,Salary,332712.0,250,Research,Male,Divorced,1.0,15.0,Mail Check,Yes
2555,25,3,Yes,$20.27 ,40,Salary,42161.6,60,Sales,Female,Single,1.0,23.0,Mail Check,Yes
2556,51,17,Yes,$73.45 ,40,Salary,152776.0,41,Research,Female,Divorced,3.0,20.0,Mail Check,Yes
2559,44,13,No,$50.27 ,40,Salary,104561.6,5,Information Technology,Female,Married,9.0,7.0,Mail Check,Yes
2560,44,8,No,$85.16 ,40,Salary,177132.8,13,Research,Female,Divorced,5.0,23.0,Mail Check,Yes
2561,40,6,No,$39.28 ,40,Salary,81494.4,68,Laboratory,Male,Single,7.0,8.0,Mail Check,Yes
2563,49,7,Yes,$89.71 ,40,Salary,286596.8,35,Sales,Female,Divorced,2.0,23.0,Mail Check,Yes
2565,61,18,No,$74.89 ,40,Salary,155771.2,45,Healthcare,Female,Divorced,5.0,9.0,Mail Check,Yes
2567,34,6,Yes,$27.23 ,40,Salary,56638.4,3,Information Technology,Female,Single,6.0,15.0,Direct Deposit,Yes
2570,42,4,No,$49.62 ,40,Salary,103209.6,4,Information Technology,Male,Married,2.0,25.0,Mail Check,Yes
2572,61,12,No,$78.99 ,40,Salary,164299.2,5,Human Resources,Female,Married,5.0,11.0,Mail Check,Yes
2575,37,5,No,$85.49 ,40,Salary,177833.2,17,Information Technology,Female,Divorced,4.0,13.0,Mail Check,Yes
2577,43,6,Yes,$82.05 ,40,Salary,170664.0,59,Research,Female,Married,9.0,12.0,Direct Deposit,Yes
2578,24,1,Yes,$21.73 ,40,Salary,45338.4,71,Sales,Male,Married,2.0,12.0,Mail Check,Yes
2583,37,6,Yes,$34.85 ,40,Salary,72488.0,38,Sales,Female,Single,3.0,8.0,Mail Check,Yes
2584,58,17,No,$81.07 ,40,Salary,168625.6,42,Human Resources,Male,Divorced,3.0,23.0,Mail Check,Yes
2585,49,7,No,$34.75 ,40,Salary,72280.0,35,Sales,Female,Single,6.0,6.0,Direct Deposit,Yes
2590,41,3,Yes,$44.98 ,40,Salary,93558.4,16,Sales,Male,Married,2.0,5.0,Mail Check,Yes
2593,41,9,No,$48.48 ,40,Salary,100838.4,250,Information Technology,Male,Divorced,8.0,21.0,Mail Check,Yes
2594,41,9,No,$82.83 ,40,Salary,172286.4,32,Research,Female,Divorced,1.0,5.0,Mail Check,Yes
2595,56,9,Yes,$46.35 ,40,Salary,96408.0,26,Sales,Male,Divorced,1.0,5.0,Direct Deposit,Yes
2597,53,20,No,$34.84 ,40,Salary,72467.2,10,Human Resources,Female,Single,5.0,9.0,Mail Check,Yes
2598,53,11,Yes,$63.09 ,40,Salary,131227.2,8,Manufacturing,Female,Divorced,3.0,11.0,Mail Check,Yes
2600,51,10,Yes,$72.85 ,40,Salary,151528.0,86,Marketing,Female,Divorced,7.0,23.0,Direct Deposit,Yes
2601,56,15,Yes,$95.60 ,40,Salary,338848.0,250,Sales,Female,Divorced,8.0,20.0,Mail Check,Yes
2602,46,16,Yes,$42.07 ,40,Salary,87505.6,87,Manufacturing,Male,Divorced,5.0,9.0,Mail Check,Yes
2603,49,17,No,$81.28 ,40,Salary,169062.4,8,Marketing,Female,Divorced,2.0,6.0,Mail Check,Yes
2608,49,12,Yes,$96.75 ,40,Salary,201240.0,62,Marketing,Male,Divorced,6.0,22.0,Mail Check,Yes
2609,36,6,No,$73.86 ,40,Salary,153628.8,5,Healthcare,Male,Divorced,2.0,6.0,Direct Deposit,Yes
2610,58,5,No,$33.96 ,40,Salary,70636.8,9,Sales,Male,Married,4.0,9.0,Mail Check,Yes
2611,42,8,Yes,$71.36 ,40,Salary,148428.8,250,Laboratory,Female,Divorced,3.0,8.0,Mail Check,Yes
2612,37,1,No,$53.68 ,40,Salary,111654.4,89,Research,Female,Married,4.0,15.0,Mail Check,Yes
2614,58,13,No,$35.98 ,40,Salary,74838.4,24,Healthcare,Male,Single,9.0,11.0,Mail Check,Yes
2615,46,16,Yes,$37.13 ,40,Salary,77230.4,81,Sales,Male,Divorced,7.0,6.0,Mail Check,Yes
2616,40,9,Yes,$90.57 ,40,Salary,288385.6,12,Research,Male,Married,4.0,14.0,Mail Check,Yes
2620,48,10,Yes,$37.73 ,40,Salary,78478.4,1,Information Technology,Male,Single,5.0,5.0,Direct Deposit,Yes
2623,48,12,No,$69.41 ,40,Salary,144372.8,39,Sales,Female,Divorced,7.0,17.0,Mail Check,Yes
2626,41,2,Yes,$37.40 ,40,Salary,77792.0,55,Human Resources,Female,Divorced,4.0,9.0,Direct Deposit,Yes
2629,50,6,No,$89.59 ,40,Salary,286347.2,9,Manufacturing,Female,Divorced,5.0,5.0,Mail Check,Yes
2631,21,1,Yes,$22.27 ,40,Salary,5321.6,64,Research,Female,Married,2.0,5.0,Direct Deposit,Yes
2635,33,4,No,$30.97 ,40,Salary,64417.6,68,Human Resources,Male,Single,6.0,20.0,Mail Check,Yes
2636,39,4,No,$33.64 ,40,Salary,69971.2,75,Human Resources,Female,Married,5.0,11.0,Mail Check,Yes
2637,38,1,Yes,$29.06 ,40,Salary,60444.8,70,Human Resources,Female,Divorced,3.0,17.0,Mail Check,Yes
2639,57,18,No,$89.44 ,40,Salary,286035.2,57,Research,Female,Divorced,9.0,13.0,Mail Check,Yes
2640,47,6,Yes,$94.22 ,40,Salary,335977.6,57,Marketing,Male,Married,2.0,17.0,Mail Check,Yes
2642,60,13,Yes,$45.06 ,40,Salary,93724.8,55,Healthcare,Female,Divorced,1.0,21.0,Mail Check,Yes
2643,41,5,Yes,$49.88 ,40,Salary,103750.4,86,Healthcare,Female,Married,7.0,9.0,Mail Check,Yes
2645,60,11,Yes,$63.67 ,40,Salary,132433.6,4,Marketing,Male,Married,6.0,15.0,Mail Check,Yes
2647,53,14,Yes,$96.57 ,40,Salary,200865.6,9,Sales,Female,Divorced,4.0,5.0,Mail Check,Yes
2648,60,15,No,$85.33 ,40,Salary,177335.2,13,Marketing,Female,Divorced,4.0,5.0,Direct Deposit,Yes
2650,38,3,Yes,$45.56 ,40,Salary,94764.8,29,Manufacturing,Female,Married,5.0,15.0,Direct Deposit,Yes
2652,39,2,Yes,$80.13 ,40,Salary,166670.4,64,Research,Female,Divorced,4.0,20.0,Mail Check,Yes
2653,35,1,No,$23.65 ,40,Salary,49332.0,68,Laboratory,Female,Single,6.0,14.0,Mail Check,Yes
2654,44,14,No,$74.37 ,40,Salary,154689.6,65,Marketing,Female,Married,3.0,5.0,Mail Check,Yes
2656,45,5,No,$95.63 ,40,Salary,338910.4,14,Sales,Female,Married,5.0,10.0,Direct Deposit,Yes
2657,44,10,No,$32.93 ,40,Salary,9705.6,9,Marketing,Male,Divorced,7.0,6.0,Direct Deposit,Yes
2661,51,15,No,$56.71 ,40,Salary,117956.8,45,Laboratory,Male,Divorced,1.0,20.0,Mail Check,Yes
2662,40,9,No,$29.46 ,40,Salary,61276.8,52,Human Resources,Female,Single,3.0,25.0,Direct Deposit,Yes
2663,44,8,Yes,$76.36 ,40,Salary,158828.8,69,Research,Female,Divorced,2.0,25.0,Mail Check,Yes
2666,37,6,No,$26.83 ,40,Salary,55806.4,250,Sales,Female,Divorced,2.0,6.0,Mail Check,Yes
2667,26,3,No,$20.83 ,40,Salary,2326.4,99,Research,Female,Married,3.0,13.0,Mail Check,Yes
2669,41,4,Yes,$55.50 ,40,Salary,115440.0,59,Marketing,Female,Married,5.0,6.0,Mail Check,Yes
2671,25,3,Yes,$20.27 ,40,Salary,42161.6,11,Research,Male,Single,1.0,22.0,Mail Check,Yes
2672,37,9,No,$28.49 ,40,Salary,38459.2,62,Healthcare,Female,Divorced,3.0,21.0,Mail Check,Yes
2674,60,17,No,$68.79 ,40,Salary,143083.2,1,Manufacturing,Male,Divorced,2.0,7.0,Mail Check,Yes
2676,32,10,No,$24.52 ,40,Salary,51001.6,35,Information Technology,Female,Divorced,1.0,9.0,Mail Check,Yes
2677,51,14,No,$94.51 ,40,Salary,336580.8,41,Information Technology,Female,Divorced,7.0,22.0,Mail Check,Yes
2678,59,10,No,$85.48 ,40,Salary,177798.4,63,Laboratory,Female,Married,1.0,24.0,Mail Check,Yes
2679,38,8,No,$28.78 ,40,Salary,59862.4,78,Sales,Male,Single,4.0,21.0,Mail Check,Yes
2680,28,4,Yes,$23.48 ,40,Salary,48838.4,55,Sales,Male,Single,1.0,25.0,Mail Check,Yes
2683,36,9,No,$32.49 ,40,Salary,67579.2,24,Sales,Female,Married,1.0,17.0,Mail Check,Yes
2684,39,10,No,$91.67 ,40,Salary,330673.6,55,Research,Male,Divorced,3.0,22.0,Mail Check,Yes
2685,31,4,No,$24.69 ,40,Salary,51355.2,82,Sales,Female,Single,3.0,24.0,Direct Deposit,Yes
2686,49,19,No,$51.48 ,40,Salary,107078.4,7,Sales,Female,Married,7.0,13.0,Mail Check,Yes
2687,37,3,Yes,$39.72 ,40,Salary,82617.6,0,Sales,Male,Married,2.0,19.0,Mail Check,Yes
2691,53,7,Yes,$53.90 ,40,Salary,112112.0,3,Research,Female,Married,6.0,17.0,Direct Deposit,Yes
2692,46,14,Yes,$52.15 ,40,Salary,108472.0,46,Marketing,Female,Divorced,6.0,12.0,Mail Check,Yes
2693,48,13,No,$83.29 ,40,Salary,173243.2,91,Information Technology,Female,Married,3.0,21.0,Direct Deposit,Yes
2694,39,1,No,$63.63 ,40,Salary,132350.4,94,Sales,Male,Divorced,5.0,11.0,Mail Check,Yes
2698,37,2,No,$28.43 ,40,Salary,59134.4,77,Manufacturing,Male,Married,6.0,25.0,Mail Check,Yes
2704,60,13,No,$68.59 ,40,Salary,142667.2,88,Sales,Female,Single,5.0,15.0,Direct Deposit,No
2705,44,19,No,$85.08 ,40,Salary,176966.4,46,Marketing,Female,Married,4.0,21.0,Mail Check,Yes
2706,37,9,Yes,$29.02 ,40,Salary,60361.6,15,Healthcare,Female,Single,2.0,14.0,Mail Check,Yes
2707,31,2,No,$30.78 ,40,Salary,64022.4,45,Manufacturing,Male,Single,1.0,24.0,Mail Check,Yes
2708,33,4,Yes,$24.55 ,40,Salary,51064.0,250,Human Resources,Male,Divorced,1.0,8.0,Mail Check,No
2711,61,14,No,$78.50 ,40,Salary,163280.0,28,Laboratory,Female,Single,4.0,10.0,Mail Check,No
2712,38,10,No,$33.28 ,40,Salary,69222.4,250,Laboratory,Male,Divorced,4.0,6.0,Mail Check,Yes
2714,38,9,No,$27.00 ,40,Salary,56160.0,61,Research,Male,Married,6.0,6.0,Mail Check,Yes
2715,40,5,No,$33.32 ,40,Salary,69305.6,59,Research,Male,Married,2.0,20.0,Mail Check,Yes
2716,46,17,Yes,$57.76 ,40,Salary,120140.8,41,Marketing,Male,Single,1.0,21.0,Mail Check,No
2717,36,3,Yes,$63.28 ,40,Salary,131414.4,22,Marketing,Male,Divorced,2.0,8.0,Direct Deposit,Yes
2718,29,5,No,$24.91 ,40,Salary,52812.8,39,Manufacturing,Female,Single,1.0,9.0,Mail Check,Yes
2719,51,6,Yes,$53.06 ,40,Salary,110364.8,97,Manufacturing,Female,Married,5.0,15.0,Direct Deposit,Yes
2721,46,7,Yes,$33.52 ,40,Salary,40601.6,250,Research,Male,Single,8.0,19.0,Mail Check,Yes
2722,57,20,Yes,$67.15 ,40,Salary,139672.0,12,Healthcare,Female,Divorced,8.0,6.0,Mail Check,Yes
2725,50,13,No,$79.34 ,40,Salary,165027.2,40,Human Resources,Female,Married,4.0,9.0,Mail Check,Yes
2727,56,16,No,$94.35 ,40,Salary,336248.0,2,Research,Female,Divorced,7.0,7.0,Mail Check,Yes
2728,52,10,No,$31.64 ,40,Salary,65811.2,8,Sales,Male,Married,8.0,14.0,Direct Deposit,Yes
2729,58,14,No,$59.35 ,40,Salary,123448.0,13,Manufacturing,Female,Single,1.0,18.0,Mail Check,No
2731,52,9,Yes,$47.45 ,40,Salary,98696.0,58,Marketing,Female,Single,5.0,14.0,Mail Check,No
2732,49,15,No,$33.22 ,40,Salary,39977.6,6,Manufacturing,Male,Married,3.0,14.0,Mail Check,No
2733,45,15,No,$70.31 ,40,Salary,146244.8,29,Human Resources,Female,Divorced,6.0,25.0,Mail Check,Yes
2735,58,19,No,$76.74 ,40,Salary,159633.2,3,Human Resources,Male,Single,6.0,6.0,Mail Check,No
2736,45,9,No,$91.81 ,40,Salary,330964.8,93,Research,Male,Married,2.0,17.0,Mail Check,Yes
2737,51,9,No,$94.44 ,40,Salary,336435.2,8,Research,Female,Married,4.0,24.0,Direct Deposit,Yes
2738,42,9,Yes,$34.70 ,40,Salary,72176.0,60,Healthcare,Female,Married,7.0,9.0,Mail Check,Yes
2739,52,8,No,$63.00 ,40,Salary,131040.0,54,Manufacturing,Female,Divorced,1.0,9.0,Mail Check,Yes
2740,44,9,Yes,$42.16 ,40,Salary,87692.8,29,Information Technology,Female,Divorced,6.0,5.0,Direct Deposit,Yes
2742,40,3,No,$27.01 ,40,Salary,56280.8,1,Healthcare,Male,Single,9.0,23.0,Mail Check,Yes
2744,32,2,Yes,$30.50 ,40,Salary,63440.0,0,Sales,Female,Divorced,1.0,13.0,Mail Check,Yes
2745,45,11,Yes,$64.17 ,40,Salary,133473.6,6,Laboratory,Male,Single,7.0,22.0,Mail Check,No
2746,57,12,No,$86.10 ,40,Salary,179088.0,46,Sales,Male,Married,8.0,23.0,Direct Deposit,Yes
2747,60,13,No,$93.57 ,40,Salary,334625.6,2,Research,Female,Married,1.0,21.0,Mail Check,Yes
2749,43,9,No,$79.42 ,40,Salary,165333.6,54,Manufacturing,Female,Divorced,9.0,24.0,Mail Check,Yes
2750,40,9,No,$30.38 ,40,Salary,63330.4,4,Research,Male,Single,8.0,22.0,Direct Deposit,Yes
2751,43,10,Yes,$86.42 ,40,Salary,179753.6,7,Research,Female,Married,4.0,20.0,Direct Deposit,Yes
2752,56,7,No,$40.76 ,40,Salary,84780.8,6,Research,Female,Married,5.0,14.0,Mail Check,Yes
2753,40,9,Yes,$48.73 ,40,Salary,101358.4,56,Marketing,Male,Married,4.0,20.0,Mail Check,Yes
2757,56,6,Yes,$92.78 ,40,Salary,332982.4,10,Information Technology,Female,Divorced,8.0,14.0,Mail Check,Yes
2759,42,4,Yes,$96.62 ,40,Salary,200969.6,1,Research,Female,Divorced,9.0,8.0,Direct Deposit,Yes
2763,54,20,Yes,$48.84 ,40,Salary,101587.2,9,Sales,Male,Divorced,4.0,11.0,Mail Check,Yes
2765,32,9,Yes,$28.29 ,40,Salary,58843.2,52,Sales,Female,Married,3.0,11.0,Mail Check,Yes
2766,50,20,No,$36.84 ,40,Salary,76627.2,8,Sales,Female,Single,5.0,10.0,Mail Check,Yes
2767,36,6,No,$43.99 ,40,Salary,91499.2,250,Marketing,Female,Single,1.0,12.0,Mail Check,No
2768,56,9,Yes,$35.68 ,40,Salary,74214.4,13,Marketing,Female,Divorced,2.0,7.0,Mail Check,Yes
2769,52,7,No,$75.11 ,40,Salary,156228.8,1,Sales,Female,Married,7.0,9.0,Mail Check,Yes
2770,56,7,No,$31.80 ,40,Salary,66144.0,39,Information Technology,Female,Divorced,9.0,5.0,Mail Check,No
2771,61,11,Yes,$38.13 ,40,Salary,79310.4,72,Manufacturing,Male,Divorced,5.0,15.0,Mail Check,Yes
2772,57,9,No,$67.60 ,40,Salary,140608.0,86,Sales,Male,Single,8.0,23.0,Mail Check,No
2774,52,12,No,$31.84 ,40,Salary,66227.2,23,Research,Male,Divorced,8.0,13.0,Mail Check,No
2778,37,3,Yes,$28.39 ,40,Salary,38251.2,65,Marketing,Male,Single,3.0,11.0,Mail Check,Yes
2779,38,10,No,$38.62 ,40,Salary,80329.6,85,Marketing,Female,Single,6.0,17.0,Mail Check,Yes
2780,53,13,No,$31.28 ,40,Salary,65062.4,64,Information Technology,Male,Single,1.0,12.0,Mail Check,Yes
2781,56,5,No,$53.27 ,40,Salary,110801.6,81,Human Resources,Male,Divorced,2.0,7.0,Mail Check,Yes
2783,38,8,Yes,$30.91 ,40,Salary,64292.8,16,Information Technology,Female,Single,6.0,9.0,Mail Check,Yes
2786,21,1,Yes,$20.45 ,40,Salary,42536.0,13,Laboratory,Male,Single,2.0,23.0,Mail Check,Yes
2787,43,2,Yes,$73.50 ,40,Salary,152880.0,90,Healthcare,Female,Divorced,7.0,24.0,Mail Check,Yes
2789,45,18,Yes,$73.02 ,40,Salary,152881.6,28,Human Resources,Female,Divorced,7.0,16.0,Mail Check,Yes
2790,36,5,No,$44.24 ,40,Salary,92033.2,33,Laboratory,Female,Divorced,1.0,10.0,Mail Check,Yes
2791,40,10,No,$57.63 ,40,Salary,133870.4,63,Sales,Male,Divorced,8.0,25.0,Mail Check,Yes
2794,41,8,Yes,$33.51 ,40,Salary,40580.8,22,Research,Male,Married,7.0,11.0,Direct Deposit,No
2796,39,5,No,$29.52 ,40,Salary,61401.6,77,Laboratory,Male,Divorced,6.0,16.0,Mail Check,Yes
2797,58,16,Yes,$69.09 ,40,Salary,143707.2,13,Research,Male,Divorced,4.0,5.0,Direct Deposit,Yes
2798,22,1,Yes,$22.10 ,40,Salary,45968.0,11,Manufacturing,Male,Single,3.0,13.0,Mail Check,Yes
2800,48,9,No,$33.47 ,40,Salary,40497.6,6,Research,Female,Divorced,3.0,22.0,Mail Check,No
2802,35,1,Yes,$23.27 ,40,Salary,48401.6,32,Marketing,Female,Married,5.0,16.0,Mail Check,Yes
2804,25,3,No,$21.33 ,40,Salary,44075.2,6,Human Resources,Female,Married,3.0,13.0,Mail Check,Yes
2806,29,1,No,$23.22 ,40,Salary,48297.6,33,Human Resources,Female,Single,1.0,23.0,Mail Check,Yes
2807,60,17,No,$70.75 ,40,Salary,147160.0,2,Research,Female,Divorced,5.0,5.0,Direct Deposit,Yes
2808,38,7,Yes,$27.79 ,40,Salary,57803.2,250,Research,Male,Divorced,3.0,9.0,Mail Check,Yes
2810,35,1,No,$30.49 ,40,Salary,63433.2,57,Human Resources,Female,Single,6.0,18.0,Mail Check,Yes
2811,37,3,Yes,$72.87 ,40,Salary,151569.6,86,Research,Female,Divorced,3.0,15.0,Mail Check,Yes
2814,30,6,No,$27.89 ,40,Salary,58011.2,5,Sales,Male,Married,1.0,14.0,Mail Check,Yes
2816,53,9,No,$78.70 ,40,Salary,163696.0,56,Marketing,Female,Single,9.0,7.0,Mail Check,No
2818,61,13,Yes,$38.27 ,40,Salary,79601.6,65,Information Technology,Male,Single,5.0,14.0,Mail Check,Yes
2823,44,10,Yes,$81.62 ,40,Salary,169769.6,26,Laboratory,Female,Married,9.0,20.0,Direct Deposit,Yes
2824,35,5,No,$26.11 ,40,Salary,54308.8,5,Marketing,Male,Single,3.0,6.0,Mail Check,Yes
2825,44,8,Yes,$53.77 ,40,Salary,112841.6,11,Information Technology,Female,Single,6.0,11.0,Mail Check,No
2826,47,17,Yes,$79.89 ,40,Salary,166171.2,75,Human Resources,Female,Married,4.0,9.0,Mail Check,Yes
2827,37,10,No,$89.11 ,40,Salary,285348.8,1,Research,Female,Married,4.0,23.0,Direct Deposit,Yes
2828,50,7,No,$34.90 ,40,Salary,72592.0,31,Research,Female,Single,4.0,16.0,Mail Check,Yes
2831,53,5,No,$68.33 ,40,Salary,142835.2,48,Manufacturing,Female,Divorced,7.0,16.0,Mail Check,Yes
2832,59,17,Yes,$79.93 ,40,Salary,166254.4,31,Information Technology,Female,Single,5.0,15.0,Mail Check,No
2833,36,9,Yes,$90.25 ,40,Salary,287720.0,9,Research,Female,Divorced,5.0,7.0,Mail Check,Yes
2834,52,19,Yes,$52.37 ,40,Salary,108929.6,73,Human Resources,Female,Married,6.0,15.0,Mail Check,Yes
2836,39,7,Yes,$28.20 ,40,Salary,58656.0,1,Research,Female,Divorced,4.0,19.0,Mail Check,No
2838,39,9,Yes,$28.63 ,40,Salary,59550.4,33,Sales,Male,Divorced,6.0,14.0,Mail Check,No
2841,60,19,Yes,$67.72 ,40,Salary,140857.6,13,Research,Female,Single,9.0,21.0,Mail Check,No
2842,30,5,No,$28.53 ,40,Salary,59342.4,59,Laboratory,Female,Married,1.0,11.0,Mail Check,Yes
2843,36,1,No,$40.10 ,40,Salary,83408.0,4,Marketing,Male,Divorced,5.0,12.0,Mail Check,Yes
2845,46,16,Yes,$45.33 ,40,Salary,93995.2,77,Research,Female,Divorced,4.0,20.0,Mail Check,Yes
2846,24,1,No,$20.15 ,40,Salary,43312.0,88,Research,Male,Single,1.0,5.0,Direct Deposit,Yes
2847,44,14,No,$43.90 ,40,Salary,91312.0,250,Research,Male,Single,9.0,21.0,Direct Deposit,No
2848,45,19,No,$35.79 ,40,Salary,74443.2,250,Research,Female,Married,1.0,22.0,Mail Check,Yes
2850,22,1,Yes,$22.48 ,40,Salary,46758.4,60,Manufacturing,Male,Married,1.0,20.0,Direct Deposit,No
2852,34,1,Yes,$23.32 ,40,Salary,48505.6,28,Human Resources,Female,Divorced,2.0,23.0,Mail Check,Yes
2853,44,5,No,$88.28 ,40,Salary,283414.4,48,Marketing,Female,Married,8.0,19.0,Mail Check,Yes
2856,33,1,No,$30.93 ,40,Salary,64334.4,72,Marketing,Female,Married,5.0,20.0,Mail Check,Yes
2857,41,6,Yes,$42.59 ,40,Salary,88587.2,8,Research,Male,Divorced,2.0,8.0,Mail Check,Yes
2859,43,6,No,$43.86 ,40,Salary,91228.8,75,Research,Female,Single,8.0,16.0,Mail Check,No
2861,61,20,Yes,$66.30 ,40,Salary,137904.0,62,Marketing,Male,Divorced,8.0,23.0,Mail Check,Yes
2862,23,1,No,$22.34 ,40,Salary,46467.2,46,Healthcare,Male,Single,2.0,18.0,Mail Check,Yes
2863,40,7,No,$97.72 ,40,Salary,203257.6,75,Research,Female,Married,1.0,20.0,Direct Deposit,Yes
2864,58,17,No,$44.56 ,40,Salary,92684.8,46,Marketing,Female,Divorced,7.0,18.0,Mail Check,Yes
2865,59,20,No,$81.09 ,40,Salary,168667.2,65,Research,Female,Married,2.0,13.0,Direct Deposit,Yes
2866,48,20,No,$50.62 ,40,Salary,105289.6,51,Research,Female,Married,2.0,18.0,Mail Check,Yes
2867,59,12,No,$69.70 ,40,Salary,144976.0,30,Marketing,Male,Married,2.0,9.0,Mail Check,Yes
2869,58,5,No,$87.79 ,40,Salary,282603.2,12,Manufacturing,Female,Divorced,3.0,8.0,Mail Check,Yes
2872,32,7,No,$28.28 ,40,Salary,58614.4,77,Sales,Female,Single,3.0,5.0,Mail Check,Yes
2873,37,10,Yes,$58.55 ,40,Salary,121784.0,86,Human Resources,Female,Married,5.0,11.0,Direct Deposit,Yes
2874,59,15,No,$44.85 ,40,Salary,93288.0,62,Human Resources,Male,Divorced,2.0,23.0,Mail Check,Yes
2875,48,12,No,$73.10 ,40,Salary,152048.0,42,Marketing,Male,Divorced,4.0,5.0,Mail Check,Yes
2876,24,1,No,$21.78 ,40,Salary,45302.4,6,Manufacturing,Female,Married,3.0,11.0,Direct Deposit,No
2877,57,9,Yes,$56.56 ,40,Salary,117644.8,45,Manufacturing,Female,Married,9.0,8.0,Mail Check,Yes
2878,50,20,Yes,$60.58 ,40,Salary,126006.4,12,Manufacturing,Female,Divorced,7.0,11.0,Mail Check,Yes
2879,40,9,No,$95.34 ,40,Salary,338307.2,20,Research,Female,Divorced,6.0,9.0,Direct Deposit,Yes
2880,39,1,No,$33.49 ,40,Salary,69659.2,17,Manufacturing,Male,Single,4.0,21.0,Mail Check,Yes
2882,37,8,No,$29.13 ,40,Salary,60590.4,60,Information Technology,Female,Married,4.0,7.0,Mail Check,Yes
2883,49,7,Yes,$90.36 ,40,Salary,287948.8,48,Manufacturing,Female,Divorced,5.0,22.0,Mail Check,Yes
2884,39,8,Yes,$30.21 ,40,Salary,62836.8,42,Research,Female,Divorced,3.0,7.0,Direct Deposit,Yes
2885,60,11,Yes,$66.81 ,40,Salary,138964.8,28,Marketing,Female,Divorced,2.0,5.0,Mail Check,Yes
2887,43,2,Yes,$97.74 ,40,Salary,203299.2,15,Sales,Female,Single,2.0,5.0,Mail Check,No
2888,56,5,No,$39.78 ,40,Salary,82742.4,8,Information Technology,Female,Married,3.0,20.0,Mail Check,Yes
2889,54,7,Yes,$43.67 ,40,Salary,90833.6,41,Information Technology,Male,Married,4.0,21.0,Mail Check,Yes
2891,57,20,No,$91.05 ,40,Salary,289384.0,40,Information Technology,Male,Married,1.0,23.0,Mail Check,Yes
2892,29,5,Yes,$23.46 ,40,Salary,48796.8,250,Human Resources,Female,Divorced,2.0,16.0,Mail Check,Yes
2893,54,9,No,$69.31 ,40,Salary,144164.8,78,Human Resources,Female,Divorced,5.0,20.0,Mail Check,Yes
2894,21,1,Yes,$22.46 ,40,Salary,46716.8,87,Information Technology,Male,Single,3.0,16.0,Mail Check,Yes
2895,32,6,Yes,$24.00 ,40,Salary,49920.0,28,Manufacturing,Female,Single,2.0,23.0,Direct Deposit,Yes
