Price,SquareFootage,NumBathrooms,CrimeRate,SchoolRating,RenovationQuality,LocalAmenities,DistanceToCityCenter,Garage
299748.049,1292.68,2.600825843,32.08,7.28,5.52,9.76,7.33,0
176180.2675,550.0,2.927694465,35.65,5.19,6.03,6.88,21.98,0
141906.3328,550.0,1.0,1.55,5.06,3.92,7.3,25.44,0
166410.2939,550.0,1.125123911,29.42,7.43,4.8,3.8,26.88,1
220449.0188,641.92,2.027304787,1.13,8.73,5.51,4.39,15.02,0
167060.5385,735.97,1.0,43.21,5.99,3.53,1.57,45.42,0
595309.7115,597.95,1.772741791,29.81,10.0,8.86,4.32,2.91,1
238031.5034,660.3,2.697743385,18.93,7.33,7.16,6.75,15.34,0
294966.6083,1202.35,1.7216453,39.48,7.67,7.48,7.66,4.12,0
387022.6954,1015.9,2.685340734,70.59,6.97,7.47,10.0,10.22,0
358954.4705,1211.73,2.227487662,21.83,9.08,6.11,2.81,25.04,0
182090.5999,591.9,1.934098603,50.95,6.4,6.51,7.26,38.11,1
306499.0732,741.18,2.311352818,30.89,6.14,2.49,8.3,53.22,1
239145.3146,759.92,1.0,19.42,6.78,5.45,7.11,20.92,0
147605.9,829.85,1.891653409,50.89,5.28,4.46,1.53,25.41,0
223834.2497,550.0,1.701726784,0.22,7.03,6.66,7.24,15.23,0
147751.6192,707.6,2.354949646,32.6,6.17,1.93,3.57,15.02,0
172946.3162,1259.57,1.797442992,27.75,5.95,5.94,5.7,6.05,0
106683.0052,728.73,1.0,8.5,6.3,1.95,9.53,3.16,1
377484.9406,2054.6,2.423509641,6.62,7.77,5.11,4.15,8.65,0
259129.7683,1841.53,1.0,6.79,8.77,7.17,10.0,0.59,1
221652.5832,556.8,1.252063127,13.49,8.44,4.71,5.34,14.03,0
183995.1525,1286.07,2.715201171,54.68,6.27,6.26,4.86,32.31,1
439736.5995,1054.45,1.209994446,43.91,9.14,7.47,8.14,2.13,0
325228.2416,611.55,2.680082585,35.99,4.26,4.57,5.04,51.3,0
277072.5336,1335.94,3.92373722,49.05,7.98,5.43,7.1,13.19,0
126781.413,579.44,1.1366348,43.53,7.57,3.62,7.11,8.27,0
118293.0448,550.0,2.151149248,52.37,4.56,5.31,2.31,21.06,0
408199.614,818.85,1.0,32.19,8.83,7.64,8.99,14.68,1
317286.8387,876.47,1.282983315,43.73,4.49,3.0,4.88,5.1,0
237747.1793,1123.28,1.523314424,53.25,6.54,7.44,10.0,8.69,1
368140.5532,1131.08,2.771187305,27.75,9.16,3.74,4.31,6.26,0
190796.713,550.0,1.0,32.19,4.37,4.28,0.83,3.46,1
130991.5648,550.0,1.0,31.67,3.91,1.12,3.19,27.2,0
373566.5159,1484.35,2.364476058,43.1,9.74,7.96,10.0,19.63,1
181623.4481,1104.41,2.183057191,25.92,6.99,5.03,0.33,15.15,0
247757.2793,1208.48,1.703415481,2.83,6.49,1.85,2.46,22.09,0
637845.1546,1749.76,2.743455904,17.61,9.48,5.97,6.2,23.76,1
198737.0467,774.15,1.0,51.73,5.81,0.53,3.57,5.71,0
269320.9444,550.0,2.17305181,36.28,5.55,3.05,6.98,11.95,1
105014.6275,568.77,1.595155323,12.68,5.61,2.12,4.98,9.11,1
236852.6988,1611.13,1.5512826,33.11,4.36,4.23,5.19,14.03,1
140335.5584,550.0,1.0,62.72,0.64,4.5,10.0,10.08,0
379303.0371,966.94,5.108180638,6.77,5.15,5.44,8.05,2.06,0
481586.8265,1363.77,2.480287403,4.34,6.41,3.73,8.25,12.04,1
557984.5278,1325.14,1.380066668,51.31,7.01,6.73,8.56,2.39,1
621514.0038,647.08,3.098616902,34.31,7.66,5.98,6.01,32.71,1
102435.3805,550.0,1.700438239,33.88,7.93,4.2,0.62,11.37,1
208616.2079,1051.87,2.010965531,40.07,8.98,6.66,10.0,7.91,1
95474.22338,726.76,1.0,28.83,5.73,2.7,6.17,32.61,0
355748.8956,1444.86,1.835684224,2.48,5.64,2.68,10.0,32.8,0
431632.9844,1771.64,1.173815112,44.15,9.15,7.57,8.05,4.71,1
186967.2311,572.31,3.74659242,3.74,7.24,4.49,8.54,13.07,0
409837.8844,550.0,2.934273883,28.68,7.03,4.28,4.32,9.55,0
470749.5279,1367.75,2.606302341,28.33,10.0,7.45,5.39,5.04,0
344345.3157,550.0,3.565696874,38.03,6.43,6.58,3.45,25.15,0
105457.0652,550.0,1.0,36.25,6.37,3.21,7.65,4.25,0
335858.8406,1330.52,1.630532976,29.26,7.76,5.13,10.0,12.12,1
330874.5842,707.95,4.077449113,10.21,10.0,6.47,10.0,43.84,0
182404.964,1658.43,2.428461505,18.86,3.84,3.94,3.27,7.41,0
157016.0229,707.44,1.605460192,60.29,1.8,3.34,1.12,23.94,1
171020.9746,550.0,1.0,6.1,4.71,2.45,3.6,9.12,1
475149.7195,1004.72,2.683643223,18.06,5.86,7.63,8.63,4.14,0
127201.7428,1200.6,1.0,44.76,5.94,3.91,4.2,17.1,1
425016.2084,562.23,1.944001875,32.09,7.55,4.3,10.0,2.55,1
179111.0641,1006.58,1.0,12.09,3.26,5.47,5.28,58.91,1
441797.6611,1144.82,3.092493176,27.22,9.33,5.21,8.97,8.66,0
383062.9673,1114.36,4.80931537,26.67,7.0,4.39,5.85,19.23,0
183050.1678,676.56,2.629331952,30.05,5.22,5.0,8.67,18.77,0
214792.7871,550.0,3.818378675,18.59,8.56,3.34,6.18,23.3,1
210386.9226,1170.14,1.87755811,49.75,4.53,5.26,8.78,20.82,1
284128.3875,550.0,3.701446535,22.01,5.09,4.2,5.98,2.18,0
658930.854,2046.36,3.2445561,76.28,8.25,7.4,5.05,8.7,0
223631.1761,1077.07,1.815033667,55.86,5.1,5.03,3.94,34.3,0
458718.1038,1386.95,1.0849443,40.65,8.52,5.37,3.83,24.59,0
355520.0706,1386.67,1.881175546,46.04,6.78,5.0,3.99,0.25,0
303812.3481,550.0,3.23470237,30.57,6.25,6.52,7.78,26.0,1
321465.721,551.61,2.658446462,35.1,4.73,5.31,1.16,13.3,0
176071.022,1005.18,1.0,37.95,8.4,5.86,4.18,0.73,0
321142.0997,1625.2,1.21043069,13.9,6.62,5.7,3.87,5.04,0
293853.7085,1204.2,1.916328858,38.88,7.13,4.57,5.14,12.5,0
117408.8394,778.08,1.600572752,48.16,6.0,2.23,0.96,38.65,0
358166.2244,1027.22,2.744670165,17.4,5.58,3.53,8.05,17.23,1
488321.9791,1941.44,1.605345786,39.35,6.62,2.76,7.37,6.73,1
266132.3364,1161.71,4.002728863,0.81,10.0,8.0,6.79,19.17,1
135240.9527,550.0,2.075060066,45.15,3.74,4.21,5.43,25.49,1
269500.4758,550.0,3.318284837,35.34,10.0,8.28,6.1,10.92,0
296420.9407,853.49,2.157362195,13.94,7.71,5.61,9.69,13.32,0
352245.6365,1352.6,1.638701703,12.81,6.6,4.84,4.49,24.81,1
108036.1452,550.0,2.297351344,6.44,7.16,3.61,10.0,16.13,0
469787.4253,1015.62,1.0,73.91,7.01,6.5,4.16,21.1,0
242474.8316,1054.14,1.8262287,44.33,8.16,5.07,7.51,22.4,1
195394.7271,550.0,2.208911797,16.42,5.99,4.94,5.39,21.73,0
423666.1849,1164.87,1.938732806,64.9,7.22,5.22,6.07,8.81,1
649298.622,1316.59,2.47108584,20.24,9.21,7.77,4.03,1.67,0
552908.7589,1620.01,3.006513094,35.77,9.78,7.77,5.02,5.63,0
340049.7139,550.0,3.865774015,35.73,9.13,6.35,8.87,9.93,1
139838.0712,622.83,1.0,63.91,6.2,2.39,0.13,23.43,0
394748.4104,1101.32,1.60696822,30.98,5.6,4.65,6.83,23.01,0
331474.4211,550.0,1.527471749,62.44,6.36,2.64,4.98,22.58,0
420596.5449,2482.45,1.196504763,11.72,9.21,5.83,2.8,2.56,0
148936.4237,550.0,3.44403685,31.85,7.99,3.71,9.22,5.9,0
237289.5945,1343.88,3.166101289,5.55,9.5,7.63,3.54,17.39,0
477659.6964,1564.88,4.309266126,37.87,8.1,2.09,4.26,10.11,0
241973.132,840.88,1.272955428,56.24,4.82,5.81,4.96,5.59,1
214542.4035,550.0,3.220149471,14.6,5.76,5.18,7.74,12.25,0
515634.3517,1049.9,3.499352292,63.55,6.62,6.24,6.76,16.32,0
178277.2988,783.68,2.430473572,22.14,4.85,1.52,6.22,6.84,0
118005.4383,550.0,2.626374098,35.67,8.86,3.48,7.53,3.93,1
233930.5767,847.13,1.0,40.58,5.94,2.56,6.09,7.01,0
358519.7049,1864.95,2.595375532,16.03,10.0,8.98,7.38,19.61,0
439467.0557,1176.06,1.486825011,40.06,8.16,4.9,1.94,16.47,1
579828.7902,1197.95,1.477818763,2.54,7.63,4.82,7.44,0.78,1
340846.2192,803.24,2.627254346,61.57,5.79,4.19,3.02,40.36,0
103906.7701,550.0,1.311680451,29.73,5.6,3.48,8.47,32.32,1
303263.1002,1026.89,1.864962926,31.68,7.23,6.69,10.0,7.32,0
454814.8805,1395.6,2.830827054,21.54,6.59,3.26,5.96,13.94,0
262885.2504,926.39,2.079685221,28.9,7.53,3.86,10.0,22.3,0
444323.1819,2196.04,2.695977508,31.09,6.45,6.27,5.25,20.76,1
379378.2464,1228.67,1.748903643,20.08,7.81,3.0,0.09,18.17,0
516899.9028,1457.02,3.355157356,66.17,6.0,4.6,4.97,15.12,0
317864.72,1467.32,1.166838317,11.02,7.79,5.6,1.98,19.82,0
99796.15875,550.0,3.018787009,18.32,5.71,2.11,1.55,32.93,1
183644.5634,991.61,1.616237939,26.79,6.92,3.39,7.22,28.1,0
265923.2631,550.0,2.737352714,19.67,6.54,5.69,4.85,18.37,1
458340.5494,989.83,4.008426976,17.58,7.14,7.47,8.57,13.69,1
515034.703,1294.28,2.651101436,25.49,4.86,4.57,2.12,1.9,0
239890.6814,550.0,2.32096047,2.23,9.37,4.35,10.0,19.89,1
113473.0186,574.11,1.761876553,38.11,8.99,4.9,5.47,27.57,0
202333.7397,740.44,1.0,8.61,7.58,5.88,9.09,9.82,0
162320.7656,999.91,1.0,33.14,4.83,4.29,4.36,25.28,0
179304.2649,1073.25,1.211519216,25.57,5.76,3.14,0.49,31.67,1
146327.6155,550.0,2.736382871,43.33,7.08,5.06,4.3,23.3,1
362669.4953,861.09,1.690478407,32.52,6.51,4.73,1.74,16.96,0
178287.6262,1275.64,1.165589586,18.05,8.55,8.86,9.86,13.27,0
203330.5476,800.65,1.220462418,28.2,5.8,3.23,7.01,26.9,0
389246.5963,1096.37,2.867166487,75.94,8.3,7.23,6.34,6.01,0
169245.1904,550.0,1.874792974,15.88,6.84,5.52,6.43,20.49,1
230955.7823,550.0,2.085650716,11.33,7.81,5.03,0.37,26.3,0
478604.9413,1778.42,3.346100071,13.36,8.57,5.03,1.89,19.37,0
99201.47008,550.0,2.207154082,41.82,4.43,3.98,9.89,51.01,1
169669.0713,1153.38,1.032121778,6.17,3.17,0.07,3.82,40.3,0
191978.5615,550.0,2.859520907,36.87,9.45,5.02,4.62,13.54,1
525579.2303,1656.84,2.247618475,58.15,6.93,6.25,9.37,14.67,1
363172.6963,687.1,2.856133922,20.61,6.42,3.03,6.29,10.41,0
429467.2941,1109.72,5.772859854,23.55,9.12,5.35,4.78,3.17,0
118339.1469,1336.58,1.472491479,48.3,5.45,5.13,5.71,5.11,0
130151.0263,652.13,2.108468172,34.3,7.96,6.4,5.18,20.91,0
188495.1353,1251.57,2.121843715,38.4,9.35,5.19,9.15,12.76,1
110478.7079,550.0,2.188481082,15.73,3.92,3.7,1.33,46.02,0
722695.5967,1345.36,3.324001909,14.77,10.0,8.11,5.82,14.17,1
248443.0907,971.06,1.0,7.36,8.85,6.76,10.0,20.25,1
222835.941,713.43,1.881944906,22.11,10.0,5.75,4.81,34.26,0
229907.5308,550.0,3.3251668,32.58,6.41,2.88,5.44,21.06,1
649144.8176,2173.66,4.245092459,12.95,6.8,10.0,8.91,13.58,0
158795.2187,550.0,1.152021018,44.59,6.1,3.01,6.74,23.47,0
295696.8424,982.14,3.445949333,29.47,9.53,6.22,4.51,4.06,0
444847.9144,1813.67,2.11254823,10.48,6.41,7.21,2.52,9.59,0
610665.3734,1488.74,2.741183133,13.92,8.4,5.88,8.02,25.21,1
260584.5972,1032.2,1.191152571,1.39,6.93,4.97,7.43,25.94,0
223352.04,641.56,2.468336933,22.57,7.85,3.18,5.82,43.79,0
605332.7378,1972.1,1.0,19.44,8.58,3.34,8.75,13.29,1
449874.4741,1381.99,3.099340104,58.52,5.05,6.6,6.39,19.93,0
476766.0442,964.27,1.0,25.83,9.18,5.04,4.42,29.05,0
237711.8506,749.78,1.214083382,20.61,5.77,3.33,1.78,38.74,0
138983.7605,690.56,1.0,57.03,5.88,4.89,3.91,33.15,0
674874.6858,1420.97,2.593023666,47.68,9.17,9.72,4.57,9.92,0
168961.3183,593.33,3.649598047,26.44,6.18,1.97,8.36,6.15,1
147636.2983,824.72,2.084032692,50.74,8.82,4.26,7.36,29.98,0
728981.4251,1484.11,3.959221319,3.52,10.0,8.82,6.28,10.44,0
671258.9396,1653.2,3.965119596,39.52,8.64,7.25,6.43,21.29,0
228969.0716,550.0,1.893346428,11.04,7.35,4.41,5.59,5.79,0
136992.0677,1190.94,2.787787502,7.87,7.95,4.5,5.1,16.09,1
653098.2287,1292.55,3.710544345,24.5,7.93,5.59,2.02,1.19,1
129436.3972,854.32,1.0,18.81,4.98,2.35,3.63,27.28,0
317623.7007,1305.44,2.301192177,12.72,9.28,6.3,5.41,7.95,0
260065.2432,744.96,1.937865748,52.28,5.71,4.73,7.24,7.61,0
458228.8181,1711.71,1.274574596,41.84,7.91,3.78,6.0,10.14,0
380930.7666,770.74,2.170610613,6.0,9.79,6.15,3.17,54.37,1
120021.2617,550.0,1.422506502,41.81,8.73,4.0,7.62,45.79,0
410505.7881,1037.77,2.157451619,60.16,4.92,4.67,1.55,18.15,1
134547.8645,550.0,2.418722741,52.64,4.25,3.39,7.05,4.15,1
446895.5184,949.45,4.595189192,10.59,8.56,5.11,4.44,13.61,1
392080.7921,829.16,3.899395927,56.49,9.46,6.53,8.88,23.97,1
350743.6955,1413.16,2.40538945,9.33,6.87,5.73,6.62,2.65,0
218544.2298,795.13,1.303982161,46.56,6.55,5.19,5.27,11.55,1
206442.1435,1495.88,1.0,25.55,5.19,3.56,8.13,14.76,1
259413.2253,1172.05,3.811829626,36.56,6.71,6.0,0.87,14.97,0
125330.8811,1000.46,1.0,37.13,8.46,6.77,6.02,26.4,0
375807.7968,1376.82,1.495025997,44.6,8.42,5.54,6.64,33.36,1
256951.685,850.9,1.76391496,6.79,6.42,2.87,7.7,36.58,0
492346.072,2047.85,2.056134273,28.65,9.13,5.55,6.04,4.53,1
111387.8426,550.0,2.322188274,28.88,5.19,3.94,4.65,20.71,1
140480.1178,550.0,3.451758213,65.43,6.06,3.36,4.41,11.07,0
298550.7118,550.0,2.016397384,9.22,8.78,5.16,9.88,4.28,1
448388.3903,1003.08,3.206456064,38.64,7.21,5.66,6.35,20.91,1
178847.5692,905.66,1.0,29.67,6.9,5.04,8.22,16.1,0
313865.4735,607.23,2.751643512,52.82,6.96,2.53,6.57,5.78,1
209281.8858,795.02,2.608899077,39.19,6.88,3.73,2.78,14.3,1
479347.3542,2014.53,1.0,31.28,6.24,4.53,4.28,19.95,1
241370.1502,930.21,2.15092336,40.66,4.14,5.51,5.03,26.76,0
420008.0172,2034.08,2.472909134,6.35,9.52,3.99,0.65,7.33,1
260597.4029,1108.96,1.21261774,36.58,2.98,2.56,8.74,26.65,0
494047.2404,1169.3,1.654690252,53.9,5.73,3.63,5.84,10.44,0
513305.2882,1280.42,2.99301983,23.65,8.42,4.94,0.57,26.24,1
221980.481,584.56,1.203183236,49.66,5.01,6.22,2.26,0.27,1
226476.069,602.49,1.275701003,19.38,8.12,2.87,7.7,28.91,1
442888.6542,1451.42,3.155909723,50.98,5.63,3.3,10.0,14.36,0
104515.8155,550.0,1.0,73.48,3.62,4.17,4.04,16.78,0
471933.5698,2228.78,2.406598859,19.35,7.4,6.5,7.31,2.83,0
376806.9077,961.97,1.747315056,8.25,7.7,4.2,8.09,12.76,1
360383.6609,550.0,3.674042056,10.7,6.93,5.58,4.83,9.24,1
198803.6428,834.57,1.0,22.32,5.63,3.51,4.1,3.67,1
227750.252,857.34,3.113162471,37.9,5.13,3.78,2.68,4.34,0
292000.4039,974.78,1.507927962,58.37,6.12,5.32,1.06,33.7,0
319296.6176,550.0,2.75098409,12.23,10.0,5.77,10.0,20.21,1
348788.7039,1245.36,1.0,48.94,8.16,3.69,6.36,19.67,0
323911.7643,550.0,3.46721705,38.85,4.41,3.39,8.71,12.5,0
591379.3687,1434.95,4.578304533,44.04,7.99,7.35,9.08,6.53,0
262216.334,1198.31,1.702911179,41.41,7.84,5.8,3.43,29.13,0
111532.0583,906.08,1.0,32.39,6.29,3.4,5.79,33.43,0
301123.5065,1295.36,1.415277879,44.02,4.39,4.92,4.04,16.08,1
197930.0233,765.15,1.0,15.01,5.46,4.3,4.75,9.69,0
368004.9107,1326.19,2.180474951,47.6,5.64,5.32,4.6,34.6,0
340697.6327,1358.99,1.613292711,51.8,7.26,5.81,3.47,7.19,1
222754.4147,901.84,1.0,43.2,5.75,6.07,4.09,20.29,0
335423.1111,811.92,2.15794969,21.89,7.11,1.57,0.79,25.54,0
237801.2117,914.6,2.423921384,39.49,6.65,4.35,8.03,19.66,1
363179.2547,963.49,2.351893792,35.6,8.72,6.41,10.0,12.26,0
702986.559,1561.0,3.585463285,16.36,8.94,5.81,4.42,13.48,0
387702.7452,1014.08,2.684357525,20.73,6.85,6.35,9.45,24.89,0
498591.0251,787.09,3.950754937,12.78,10.0,5.46,7.61,6.05,1
313402.4745,820.98,1.531538845,5.74,10.0,6.43,9.05,7.36,1
112495.9077,562.94,1.0,64.36,4.9,3.94,7.33,27.81,0
597680.795,839.82,2.81015542,3.51,4.61,5.21,5.87,34.84,1
407702.4333,1175.26,1.990264071,6.64,7.85,5.4,10.0,4.04,0
438060.8193,1553.57,3.988376742,18.8,10.0,8.8,6.66,24.4,1
228007.9217,745.2,1.356797549,9.3,10.0,4.86,5.61,0.98,1
149637.461,897.47,1.479155571,46.24,6.05,2.04,2.62,9.88,1
545986.41,897.54,4.078440573,7.54,9.49,6.82,5.01,12.48,1
158374.7565,600.01,1.179653977,23.37,7.84,1.51,1.03,4.57,1
362288.7938,988.77,2.547569068,24.97,5.69,4.41,9.54,12.53,1
553869.8339,1943.54,2.817331683,28.06,8.77,7.25,4.24,7.62,0
249996.7756,728.24,2.857099263,41.13,3.91,4.18,8.24,16.42,0
357602.1174,1404.58,2.04243306,6.07,6.5,5.88,3.28,9.68,0
258264.0576,1324.79,2.969589023,56.28,8.0,6.21,10.0,39.55,0
465727.5718,1754.22,2.271053311,4.6,7.66,7.55,10.0,7.55,1
284453.0662,1228.73,2.417602673,26.91,7.32,4.78,2.86,23.57,0
195818.9389,550.0,2.919600816,1.16,7.94,3.19,6.6,8.1,0
425329.428,841.64,2.408433017,28.13,7.24,4.44,5.61,0.3,0
544573.6443,1031.45,2.830530132,25.33,6.85,3.46,10.0,11.57,0
340131.4768,1017.71,2.384737884,2.9,8.66,8.18,3.63,18.54,0
262084.584,818.79,1.0,7.0,9.72,8.61,4.37,29.5,0
267071.2183,1151.39,3.548198397,32.37,6.61,6.32,10.0,26.0,0
323049.1251,550.0,1.039414278,43.48,4.75,1.13,9.32,24.94,0
436059.7709,1081.25,3.443553489,12.81,10.0,7.63,1.66,6.1,1
228529.6801,1313.71,1.439125208,39.14,7.96,5.48,0.41,22.42,1
225040.9524,783.91,1.0,77.48,2.17,1.64,3.31,8.39,0
420670.8592,1195.25,2.051356828,7.66,10.0,6.2,3.87,27.06,1
281768.783,550.0,1.315424828,51.79,1.43,4.48,7.24,20.88,0
395455.9143,1454.5,2.56616366,33.38,4.77,5.4,6.23,5.17,0
147100.1732,550.0,1.224303549,37.92,4.97,3.78,1.48,8.08,0
395342.5076,1207.99,2.810386292,0.41,9.03,6.22,8.06,10.57,1
210296.1478,1460.2,1.195630783,57.54,6.4,3.18,9.05,26.73,0
179707.2477,550.0,1.0,17.19,7.81,1.46,3.03,43.44,0
231996.3563,1410.37,2.071811617,34.45,7.09,6.66,6.18,9.75,0
550819.4833,976.42,4.526836491,45.98,6.27,6.01,1.16,6.72,0
506588.2279,1937.36,4.341117563,33.14,7.5,6.25,7.88,1.37,0
318574.8172,1109.14,1.75331202,51.45,8.47,5.23,6.81,52.61,0
129388.2699,550.0,1.931124937,39.23,1.79,2.42,3.63,44.37,1
621039.3751,1134.03,3.994336686,12.9,9.53,6.34,6.63,9.89,0
264770.1768,1613.59,1.0,8.74,6.33,7.32,8.51,28.63,0
362670.4233,1256.39,2.889037699,24.11,7.39,6.11,5.77,23.73,0
159865.7763,1373.24,1.063691804,18.73,6.72,2.22,8.29,18.44,1
135171.2247,946.9,1.165890982,25.8,6.08,1.35,5.44,26.67,1
338874.9432,746.19,2.681863253,42.92,5.96,4.51,10.0,5.17,0
207916.0652,735.48,1.0,14.21,6.46,4.38,5.06,6.29,1
253804.8412,713.07,1.0,5.94,5.76,2.51,2.8,15.63,0
413716.1285,1492.21,3.40795935,11.54,3.54,3.17,6.19,48.02,0
239473.8559,550.0,1.0,71.58,3.24,0.49,0.33,25.58,1
350815.0944,846.38,3.703378443,70.69,3.12,4.54,5.36,1.54,0
93040.74187,1506.92,1.0,22.06,3.04,1.42,2.98,15.7,0
631525.8582,1787.52,3.813669518,39.2,9.11,6.95,5.77,11.41,0
124117.4428,1253.92,1.0,29.29,5.94,4.75,7.2,4.34,0
480959.1294,1127.34,2.898360542,31.66,8.17,4.34,3.01,2.98,0
168395.9918,550.0,2.771258121,17.39,6.32,6.15,3.12,2.02,0
649669.2624,1481.17,2.385616904,22.61,5.04,7.69,7.34,17.45,0
153786.7746,550.32,1.923500836,29.54,3.44,2.29,3.31,9.6,1
304780.9044,676.94,3.106347517,6.87,7.54,4.27,10.0,15.51,0
260961.0197,982.34,1.441501156,17.67,7.33,4.01,6.3,9.03,0
412065.7793,870.7,3.266328221,15.37,8.67,8.8,3.85,12.46,1
307821.1758,550.0,2.111022108,11.89,7.97,4.76,3.81,19.23,1
242770.8674,550.0,2.213534564,5.62,6.6,4.0,8.76,46.22,1
439405.5189,1260.48,1.113372887,40.44,4.83,3.6,7.55,7.23,1
579376.8411,1662.55,2.911695774,36.44,9.01,8.53,5.67,8.35,0
263584.8855,1625.02,1.0,44.81,5.56,1.16,8.09,5.86,0
371056.8776,550.0,3.99467456,65.17,7.15,6.29,8.77,18.77,1
322889.1985,1241.4,2.54926659,49.7,6.65,4.98,10.0,22.4,0
352007.6445,1366.41,1.765564672,0.58,8.85,5.8,7.08,22.74,0
298703.9825,865.23,2.379634321,21.44,9.01,4.74,5.93,7.5,0
203789.1138,550.0,1.709506186,36.12,6.0,2.65,4.0,0.59,0
486223.6836,1144.18,1.515806711,4.06,9.36,6.04,5.15,4.12,0
191567.1324,550.0,1.403092428,22.44,2.93,1.94,1.25,5.32,0
226085.6429,847.5,1.768158493,26.28,8.92,3.17,7.75,5.01,0
174009.5459,550.0,1.11846894,44.22,5.51,1.36,4.46,19.99,0
393730.3412,910.77,3.300036988,6.48,8.37,3.72,7.61,8.79,1
180812.6816,968.4,1.83299545,44.0,4.81,1.59,8.91,20.49,0
97214.25526,550.0,1.0,55.26,4.59,3.93,7.96,11.4,0
202350.4343,894.61,1.096553518,40.59,8.05,5.2,7.86,3.02,0
409990.2258,1900.51,1.0,32.11,9.95,5.98,6.92,8.39,1
343211.2567,695.85,2.716703709,22.0,7.39,6.43,10.0,5.18,1
216777.2147,1278.78,2.20571496,63.64,6.68,4.37,2.49,54.34,0
107551.5454,550.0,2.967019527,41.02,7.3,1.32,3.83,43.62,0
285942.035,1064.7,3.333127006,35.88,5.22,4.21,8.19,21.35,0
270183.298,1136.53,1.123224629,52.44,4.26,4.57,8.59,10.64,0
315701.3441,1158.81,1.0,55.44,8.34,5.0,6.95,1.83,1
714639.506,1293.97,3.228414844,9.43,4.1,4.96,10.0,2.58,0
350210.6549,890.03,2.807694604,50.83,10.0,5.85,7.44,33.8,0
537768.8483,659.36,2.636757297,45.75,8.02,5.19,2.98,15.5,0
119661.8405,550.0,1.355490263,33.22,6.64,2.45,8.66,14.83,0
197713.3609,959.11,2.013050113,29.51,6.4,2.33,7.13,41.94,0
121473.7397,587.41,1.0,34.83,7.33,7.12,1.85,1.7,1
293993.3106,1233.39,2.485825649,42.39,5.92,4.16,9.68,39.45,1
175056.4765,1208.75,1.0,48.69,6.17,4.43,4.71,19.73,0
250630.2176,952.71,1.305258238,28.18,8.56,5.9,6.2,10.43,0
365013.7557,1672.14,1.0,35.72,8.19,4.46,9.89,23.98,0
363917.0858,1226.92,2.086939183,24.6,7.68,6.32,4.48,1.72,0
261312.3182,704.82,1.0,3.62,6.2,3.6,2.66,31.73,0
277380.0021,1222.1,2.387809421,23.77,4.92,4.55,8.01,19.91,0
301554.775,746.96,2.872853296,26.65,2.76,2.94,4.91,5.4,1
294474.7962,1516.18,2.914607387,56.96,9.42,6.48,5.19,8.34,0
492082.8928,1216.56,2.209331184,8.96,9.57,7.79,9.46,20.57,0
86238.83042,550.0,1.0,37.18,4.32,1.95,6.22,13.68,0
112350.1734,1291.47,1.139580408,31.55,5.69,3.51,2.36,33.04,1
298228.7665,1306.61,1.881131222,43.38,7.6,8.35,5.57,4.52,0
314212.8878,1707.24,2.900260221,70.95,5.01,6.25,10.0,15.48,1
413615.4089,1421.91,2.000209362,42.89,5.24,5.48,10.0,26.02,1
501300.8343,1551.69,4.177369397,37.62,8.25,7.01,8.95,6.53,0
453849.3753,976.05,1.0,37.47,5.23,4.99,2.89,17.37,0
377705.7939,1077.55,2.21281669,8.21,6.86,6.67,0.75,27.18,1
150242.8915,592.47,2.842441193,11.41,8.63,6.67,10.0,2.16,1
991274.4424,1901.93,5.444192013,15.8,9.83,9.32,10.0,3.5,1
454624.7953,1102.68,1.0,37.13,9.09,6.14,2.75,15.44,0
114219.9196,1168.01,1.660596191,80.41,7.69,4.6,6.1,28.58,0
451632.5014,1709.82,2.304392896,10.72,10.0,6.53,9.32,20.07,0
345417.8795,919.65,2.077995301,13.4,9.71,10.0,1.78,1.36,1
485288.7307,1356.81,3.258387579,1.61,7.17,5.96,6.62,11.41,0
508459.2489,1349.61,2.476436083,44.57,5.17,5.93,1.66,10.41,1
682957.6831,1946.87,3.965719314,3.88,10.0,6.15,7.8,3.72,0
152273.9906,1520.66,1.0,23.12,6.35,3.9,5.93,18.0,0
478765.379,1029.78,2.484251175,5.79,7.96,6.94,10.0,8.89,0
408698.952,1640.35,1.0,46.36,6.41,4.9,5.0,21.28,1
303848.0849,947.02,2.254139753,0.52,7.78,8.72,9.09,5.86,0
485823.7032,1214.26,2.249981105,13.04,6.65,4.7,5.64,2.39,1
324655.1221,1075.51,2.721459812,22.7,8.54,4.78,6.47,0.79,1
295611.038,774.56,2.70561168,44.58,8.15,7.71,2.61,16.49,0
325843.6499,1554.05,2.906426836,40.46,6.56,7.25,10.0,8.38,0
429472.0052,789.19,3.82440968,37.2,8.42,7.33,6.69,19.7,1
173076.6515,793.9,2.417047533,83.35,6.9,7.94,4.51,24.11,0
274644.6068,1341.66,2.27025133,42.78,7.67,5.09,2.94,11.28,0
216655.028,679.29,1.0,24.35,2.83,0.64,4.91,17.88,0
432756.0642,1586.43,1.967370862,51.48,4.63,6.72,4.17,30.01,1
194939.3225,1029.58,1.068357287,0.22,7.46,3.86,6.67,4.88,1
298930.5856,837.79,3.709596935,31.19,3.91,5.06,5.37,27.11,0
335873.3856,1219.17,2.918136667,3.8,8.49,5.65,5.24,15.09,0
150688.617,717.8,1.0,33.84,5.74,4.75,4.81,20.54,1
